Sr. No.,DC No.,DC Date,Branch,BCCD Name,Product Description,Product Sr. No.,Date of Purchase,Complaint No.,Part Code,Defect,Visiting Tech Name,Mfg Month/Year,Repair Date,"Defect Age (Years, Months, Days)",PCB Sr. No.,RF Observation,Testing,Failure,Analysis,Component Consumption,Status,Send Date,Engg. Name,Tag Entry By,Consumption Entry
1480,RC2527000784,,PATAN ,JAANVI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304012552659,2025-07-04 00:00:00,2502512209,971039,Dead,SONU PRASAD ,2024-08-01 00:00:00,2026-01-06 00:00:00,"1 years, 5 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
35,RC2527000784,,LUCKNOW,CHITRA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304102422692,NA,LUCW22082503092504,971039,NOT WORKING,PRAVEEN TIWARI ,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
37,RC2527000784,,NA  ,BGS ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,2502353315,971039,NOT WORKING,NA,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1/PCB_LUG FAULTY,EC1/PCB_LUG,OK,,SW,NileshK,AmitG
71,RC2527000784,,NA,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2024-07-01 00:00:00,14-11-2025,"1 years, 4 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,VS,NileshK,AmitG
122,RC2527000784,,LUCKNOW,SK ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304112415402,15/01/2025,NA,971039,Dead,AJAY,2025-01-05 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,R1/EC1/R9/TR1 FAULTY,R1/EC1/R9/TR1,OK,,SW,NileshK,AmitG
139,RC2527000784,,LUCKNOW,SMART SERVICE PAINT,MAIN PCB IRX 220F INFRARED COOKTOP,N304092440251,25/12/2024,VARI26052504025,971039,Dead,GOPAL,2025-01-04 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1/IC1 FAULTY,EC1/IC1,OK,,SW,NileshK,AmitG
153,RC2527000784,,LUCKNOW,SS APPLIANCES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122470068,NA,GORR030558347,971039,Dead,NA,2024-04-01 00:00:00,2025-08-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,VS,NileshK,AmitG
202,RC2527000784,,LUCKNOW,CHITRA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122491363,NA,LUCW30082503159589,971039,NOT WORKING,ASHISH SINGH ,2025-01-02 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1/Q1/EC2/EC3 FAULTY,EC1/Q1/EC2/EC3,OK,,SW,NileshK,AmitG
232,RC2527000784,,KUSHINAGAR,AYANSHI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304102410385,NA,GORR31082503164960,971039,Dead,AKHILESH YADAV ,2025-02-01 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,IC1/R1 FAULTY,IC1/R1,OK,,AD,NileshK,AmitG
354,RC2527000784,,NA  ,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,N30403246984,24/11/2024,2877681,971039,NOT WORKING,NA,2024-09-01 00:00:00,2026-01-06 00:00:00,"1 years, 4 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
364,RC2527000784,,NAGPUR,VINOD REWINDERS,MAIN PCB IRX 220F INFRARED COOKTOP,N304022502090,2025-11-07 00:00:00,30072502899642,971039,Dead,NA,2024-09-01 00:00:00,2026-01-06 00:00:00,"1 years, 4 months",NA,NA,Pass,Found OK,NA,,NFF,,AD,NileshK,AmitG
398,RC2527000784,,NA  ,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2024-07-01 00:00:00,2025-11-10 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1/EC2 FAULTY,EC1/EC2,OK,,SW,NileshK,AmitG
437,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2024-09-01 00:00:00,2026-01-06 00:00:00,"1 years, 4 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
481,RC2527000784,,LUCKNOW,BK ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304022485786,2024-02-08 00:00:00,2877278,971039,Dead,ASHISH ,2024-07-01 00:00:00,17-11-2025,"1 years, 4 months",NA,NA,Fail,Not Working,BZ/R1/EC1/EC2/EC3/EC4 FAULTY,BZ/R1/EC1/EC2/EC3/EC4,OK,,SW,NileshK,AmitG
527,RC2527000784,,NAGPUR ,BHAVESH ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N3041124032815,16/07/2025,RAIR20072502813398,971039,NOT WORKING,SHRAWAN ,2024-04-01 00:00:00,2025-08-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,VS,NileshK,AmitG
553,RC2527000784,,JABALPUR,EEI,MAIN PCB IRX 220F INFRARED COOKTOP,N304112437808,2024-09-12 00:00:00,JABR03062302320953,971039,Dead,MONY,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
557,RC2527000784,,NAGPUR,VINOD REWINDERS,MAIN PCB IRX 220F INFRARED COOKTOP,N304022557992,2025-07-03 00:00:00,NA,971039,Dead,NA,2025-02-01 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,BZ/EC1 FAULTY,BZ/EC1,OK,,SW,NileshK,AmitG
651,RC2527000784,,NA   ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,IC1/L1 FAULTY,IC1/L1,OK,,SW,NileshK,AmitG
656,RC2527000784,,RAIPUR,BASANT SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304082474841,23/12/2024,RAIR20062502498645,971039,NA,SANJAY KEWAT ,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
704,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1/IC1/EC2 FAULTY,EC1/IC1/EC2,OK,,SW,NileshK,AmitG
706,RC2527000784,,LKO,BRC,MAIN PCB IRX 220F INFRARED COOKTOP,N304042418574,2024-10-08 00:00:00,2946464,971039,NA,SANJAY,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,R9 FAULTY,R9,OK,,SW,NileshK,AmitG
781,RC2527000784,,NA  ,SHIV SHAKTI ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304112451461,2025-10-04 00:00:00,2502339111,971039,NA,NA,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,IC1/EC1/R1/R9 FAULTY,IC1/EC1/R1/R9,OK,,SW,NileshK,AmitG
786,RC2527000784,,NA  ,A1 ELECTRONICS,MAIN PCB IRX 220F INFRARED COOKTOP,N3040524046663,2024-08-04 00:00:00,2976667,971039,NOT WORKING,VIKASH ,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,R1/PCB_LUG FAULTY,R1/PCB_LUG,OK,,SW,NileshK,AmitG
789,RC2527000784,,INDORE,VAISHNAVI SERIVCE,MAIN PCB IRX 220F INFRARED COOKTOP,N304042427116,23/08/2024,BHOR10062502294469,971039,NOT WORKING,RAKESH ,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,IC1/R1 FAULTY,IC1/R1,OK,,VS,NileshK,AmitG
798,RC2527000784,,LUCKNOW,CHITRA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304012526070,NA ,LUCW15072502764,971039,NOT WORKING,ASHISH ,2025-01-03 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,BZ/R1/IC1 FAULTY,BZ/R1/IC1,OK,,SW,NileshK,AmitG
803,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304112463826,16/03/2025,2710674,971039,Dead,NA,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1/R1 FAULTY,EC1/R1,OK,,SW,NileshK,AmitG
825,RC2527000784,,LKO,ARADHYA COMMUNICATION,MAIN PCB IRX 220F INFRARED COOKTOP,NA,2025-01-05 00:00:00,LUCW09072502697525,971039,NA,TALIB,2024-08-02 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,IC1/R9/R1 FAULTY,IC1/R9/R1,OK,,VS,NileshK,AmitG
831,RC2527000784,,RAIPUR,BASANT SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304012548541,30/04/2025,RAIR1207230278873,971039,NA,SHYAM PRAKASH ,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
859,RC2527000784,,NA,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,2024-12-04 00:00:00,25026203501,971039,NA,NA,2025-01-02 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,U1/EC1/Z1/EC1/PCB_LUG FAULTY,U1/EC1/Z1/EC1/PCB_LUG,OK,,SW,NileshK,AmitG
870,RC2527000784,,BBSR,WEISTRAN SARVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304042484428,15/01/2025,BHUR07082502966562,971039,NA,MANOJ KUMAR ,2024-09-01 00:00:00,2026-01-06 00:00:00,"1 years, 4 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
951,RC2527000784,,INDORE,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304042414725,NA,JABR24052502214519,971039,Dead,NA,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
992,RC2527000784,,INDORE,SHRI BALAJI ENTERPISES,MAIN PCB IRX 220F INFRARED COOKTOP,N3041224004774,20/03/2025,502367461,971039,Dead,RAJESH SHAKYA ,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,VR1/VR2/CX1/IC1/F1/EC1 FAULTY,VR1/VR2/CX1/IC1/F1/EC1,OK,,SW,NileshK,AmitG
1016,RC2527000784,,SATNA,GULSHAN EANTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N3040724566719,NA,2572282,971039,Dead,DEEPAK KUSHWAH ,2025-02-01 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,VS,NileshK,AmitG
1055,RC2527000784,,PATAN ,JAANVI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304022490461,24/10/2024,2502551667,971039,Dead,RAVI KR ,2025-01-05 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,AD,NileshK,AmitG
1077,RC2527000784,,PATNA,E SHOP,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA,RANI22062502512987,971039,Dead,NA ,2025-02-01 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC2/IC1 FAULTY,EC2/IC1,OK,,VS,NileshK,AmitG
1079,RC2527000784,,NA  ,SANJEEVANI ELECTRICALS,MAIN PCB IRX 220F INFRARED COOKTOP,N30402259690,NA ,2492106,971039,NA ,NA ,2025-01-02 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,U1/EC1/R1/IC1 FAULTY,U1/EC1/R1/IC1,OK,,VS,NileshK,AmitG
1085,RC2527000784,,RAIPUR,AMAN ELECTRONICS,MAIN PCB IRX 220F INFRARED COOKTOP,N304042428237,2025-07-09 00:00:00,2698359,971039,NA ,NA ,2025-01-05 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
1091,RC2527000784,,INDORE,NADIRA,MAIN PCB IRX 220F INFRARED COOKTOP,N304082475633,NA ,2502629391,971039,NA ,NA,2025-02-01 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1/IC1/R1/IC1/R1 FAULTY,EC1/IC1/R1/IC1/R1,OK,,SW,NileshK,AmitG
1102,RC2527000784,,LUCKNOW,CHITRA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,E201102411171,NA ,LUCW11082502996193,971039,NOT WORKING,RAHUL ,2025-01-02 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,VR1/VR2/EC1/R6/R7/EC2 FAULTY,VR1/VR2/EC1/R6/R7/EC2,OK,,SW,NileshK,AmitG
1113,RC2527000784,,SARANGPUR,AMIT ELECTRIC,MAIN PCB IRX 220F INFRARED COOKTOP,N30402252062,26/05/2025,2624359,971039,Dead,RAJ KUMAR ,2025-01-02 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,U1/EC1/VR1/VR2/R1/IC1 FAULTY,U1/EC1/VR1/VR2/R1/IC1,OK,,AD,NileshK,AmitG
1130,RC2527000784,,INDORE,NADIRA,MAIN PCB IRX 220F INFRARED COOKTOP,N304022559620,NA,250210431,971039,NA,NA,2025-01-02 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1/EC3/R2 FAULTY,EC1/EC3/R2,OK,,AD,NileshK,AmitG
1136,RC2527000784,,KOLKATA ,ROY ENTERPRISE,MAIN PCB IRX 220F INFRARED COOKTOP,N304112453565,21/04/2025,NA ,971039,Dead,NA,2024-09-01 00:00:00,2026-01-06 00:00:00,"1 years, 4 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
1165,RC2527000784,,PATAN,JAANVI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122327266,22/11/2024,2502439108,971039,Dead,RAVI KR ,2025-01-05 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1/EC2 FAULTY,EC1/EC2,OK,,AD,NileshK,AmitG
1167,RC2527000784,,INDORE,MPE,MAIN PCB IRX 220F INFRARED COOKTOP,N304022481148,NA ,2332582,971039,Dead,ARJUN,2025-01-02 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1/EC4/U1/IC1/R1/D1/D4 FAULTY,EC1/EC4/U1/IC1/R1/D1/D4,OK,,SP,NileshK,AmitG
1176,RC2527000784,,NA  ,NA  ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1/R1 FAULTY,EC1/R1,OK,,SW,NileshK,AmitG
1184,RC2527000784,,RAIPUR,BASANT SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N3041224090913,31/12/2024,RAIR04082502944936,971039,Dead,SANJAY KUMAR ,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1/EC2/IC1/R1 FAULTY,EC1/EC2/IC1/R1,OK,,SW,NileshK,AmitG
1219,RC2527000784,,NA  ,MAA DURGA SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304102411099,NA ,RAIR19062502487908,971039,NA ,NA ,2025-02-01 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,BZ FAULTY,BZ,OK,,VS,NileshK,AmitG
1223,RC2527000784,,INDORE,KUMAR HOME ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,NA ,NA ,19062502480097,971039,Dead,ANURAG ,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1/EC2/IC1/R1/F1/D1/D4 FAULTY,EC1/EC2/IC1/R1/F1/D1/D4,OK,,VS,NileshK,AmitG
1269,RC2527000784,,PATNA ,PARTH ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N304122404178,2025-08-02 00:00:00,2475907,971039,Dead,AFGAN ALAM ,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,PCB_LUG FAULTY,PCB_LUG,OK,,VS,NileshK,AmitG
1293,RC2527000784,,BHOPAL,DISHA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N30407245320,2024-09-09 00:00:00,2715146,971039,NOT WORKING,NA ,2024-04-01 00:00:00,2025-08-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,AD,NileshK,AmitG
1297,RC2527000784,,NA  ,JAANVI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122490087,21/01/2025,2502367018,971039,Dead,SONU PRASAD,2024-09-01 00:00:00,2026-01-06 00:00:00,"1 years, 4 months",NA,NA,Pass,Found OK,NA,,NFF,,VS,NileshK,AmitG
1354,RC2527000784,,PATAN ,JAANVI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N30410238330,20/05/2025,2502701206,971039,Dead,SAHU PRASAD ,2025-01-03 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,BZ FAULTY,BZ,OK,,VS,NileshK,AmitG
1356,RC2527000784,,RAIPUR,MAA DURGA SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304082474083,NA ,RAIR28062502581732,971039,NA,NIRANJAN SAHU,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,IC1 FAULTY,IC1,OK,,VS,NileshK,AmitG
1364,RC2527000784,,INDORE,MAA PITAMBRA ENTERPRISE,MAIN PCB IRX 220F INFRARED COOKTOP,N304042424701,NA ,2577785,971039,Dead,SUNIL ,2024-04-01 00:00:00,2025-08-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,AD,NileshK,AmitG
1394,RC2527000784,,RAIPUR,BASANT SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304022518857,2025-10-07 00:00:00,RAIR01072502618642,971039,Dead,SANJAY KUMAR ,2025-02-01 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,R1/IC1/VR1/F1 FAULTY,R1/IC1/VR1/F1,OK,,VS,NileshK,AmitG
1395,RC2527000784,,RAIPUR,BASANT SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N304022575041,2025-05-07 00:00:00,RAIR1213072302746792,971039,NOT WORKING,SAJNAY KEWAT ,2025-01-05 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,R1/IC1/R2 FAULTY,R1/IC1/R2,OK,,VS,NileshK,AmitG
1409,RC2527000784,,PATNA,ATDS SERVICES,MAIN PCB IRX 220F INFRARED COOKTOP,N304112430571,30/03/2025,PATA30062502609476,971039,Dead,POKHRAJ ,2025-02-01 00:00:00,2026-06-01 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,EC1/U1/EC1/PCB_LUG FAULTY,EC1/U1/EC1/PCB_LUG,OK,,VS,NileshK,AmitG
1413,RC2527000784,,INDORE,MAA PITAMBRA ENTERPRISE,MAIN PCB IRX 220F INFRARED COOKTOP,N304042423033,NA ,241490,971039,Dead,VISHNU ,2024-08-01 00:00:00,2025-12-11 00:00:00,"1 years, 4 months",NA,NA,Fail,Not Working,VR1/VR2/CX1/F1/PCB_LUG/PCB_LUG FAULTY,VR1/VR2/CX1/F1/PCB_LUG/PCB_LUG,OK,,VS,NileshK,AmitG
1439,RC2527000784,,NAVI MUMABAI,PROMPT SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,N30492490218,NA ,31082503165084,971039,NA ,NA ,2024-09-01 00:00:00,2026-01-06 00:00:00,"1 years, 4 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
63,RC2527000784,,LUCKNOW,ARYAN SOLUTION,MAIN PCB IRX 220F INFRARED COOKTOP,N30403245546,NA,LUCW08092503234179,971039,NOT WORKING,NA,2024-10-01 00:00:00,2026-01-06 00:00:00,"1 years, 3 months",NA,NA,Pass,Found OK,NA,,NFF,,SW,NileshK,AmitG
235,RC2527000784,,BAREILLY,SHIVAM TRADER,MAIN PCB IRX 220F INFRARED COOKTOP,N304092487624,NA,BARY21082503082405,971039,Dead,ISHANT ,2024-10-01 00:00:00,2026-01-06 00:00:00,"1 years, 3 months",NA,NA,Pass,Found OK,NA,,NFF,,AD,NileshK,AmitG
462,RC2527000784,,NA  ,JAANVI ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,N304022477813,18/12/2024,8602453536,971039,Dead,VIKRAM KR ,2024-05-01 00:00:00,2025-08-11 00:00:00,"1 years, 3 months",NA,NA,Fail,Not Working,EC2 FAULTY,EC2,OK,,AD,NileshK,AmitG
530,RC2527000784,,NA  ,RAJ ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,N3041224082956,2025-05-01 00:00:00,RANI19072502811517,971039,Dead,AKASH ,2024-08-01 00:00:00,2025-11-10 00:00:00,"1 years, 3 months",NA,NA,Fail,Not Working,CN1/EC1/R1 FAULTY,CN1/EC1/R1,OK,,SW,NileshK,AmitG
588,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2024-09-01 00:00:00,2025-12-11 00:00:00,"1 years, 3 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,SW,NileshK,AmitG
594,RC2527000784,,NA  ,NA ,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,NA,971039,NA,NA,2024-08-01 00:00:00,2025-11-10 00:00:00,"1 years, 3 months",NA,NA,Fail,Not Working,EC1/IC1/R1 FAULTY,EC1/IC1/R1,OK,,SW,NileshK,AmitG
601,RC2527000784,,JABALPUR,EEI,MAIN PCB IRX 220F INFRARED COOKTOP,N304112442078,2025-12-02 00:00:00,JABR210502183226,971039,Dead,RAJNEESH KHAN ,2024-08-01 00:00:00,17-11-2025,"1 years, 3 months",NA,NA,Fail,Not Working,PCB_LUG/PCB_LUG/EC1 FAULTY,PCB_LUG/PCB_LUG/EC1,OK,,SW,NileshK,AmitG
630,RC2527000784,,INDORE,STA ,MAIN PCB IRX 220F INFRARED COOKTOP,N304092404896,2024-03-10 00:00:00,2610916,971039,Dead,PRASHANT THAKUR ,2024-09-01 00:00:00,2025-12-11 00:00:00,"1 years, 3 months",NA,NA,Fail,Not Working,EC5 FAULTY,PCB_LUG,OK,,SW,NileshK,AmitG
674,RC2527000784,,LUCKNOW,SS APPLIANCES,MAIN PCB IRX 220F INFRARED COOKTOP,N304122411926,NA,GORR25062562552413,971039,Dead,NA,2024-08-01 00:00:00,2025-11-08 00:00:00,"1 years, 3 months",NA,NA,Fail,Not Working,R1/IC1 FAULTY,R1/IC1,OK,,AD,NileshK,AmitG
726,RC2527000784,,GORAKHPUR,ARPIT ELECTRICAL,MAIN PCB IRX 220F INFRARED COOKTOP,NA,NA,GOR11082502932766,971039,NOT WORKING,NA,2025-03-01 00:00:00,2026-06-01 00:00:00,"1 years, 3 months",NA,NA,Fail,Not Working,BZ/EC1/PCB_LUG FAULTY,BZ/EC1/PCB_LUG,OK,,SW,NileshK,AmitG
916,RC2527000784,,INDORE,MAA PITAMBRA ENTERPRISE,MAIN PCB IRX 220F INFRARED COOKTOP,N304112448927,2025-11-01 00:00:00,2551314,971039,Dead,NA ,2024-08-01 00:00:00,15-11-2025,"1 years, 3 months",NA,NA,Fail,Not Working,EC1/IC1/R1/PCB_LUG/PCB_LUG FAULTY,EC1/IC1/R1/PCB_LUG/PCB_LUG,OK,,SW,NileshK,AmitG
964,RC2527000784,,BHOPAL,GSS SERVICE POINT,MAIN PCB IRX 220F INFRARED COOKTOP,N304012530149,NA,2657086,971039,NA,NA,2024-09-01 00:00:00,2025-12-11 00:00:00,"1 years, 3 months",NA,NA,Fail,Not Working,VR1/VR2/EC1/D1/R1/EC2 FAULTY,VR1/VR2/EC1/D1/R1/EC2,OK,,SW,NileshK,AmitG
982,RC2527000784,,MOTIHARI ,ELECTRO SUPREME SERVICE,MAIN PCB IRX 220F INFRARED COOKTOP,NA,2024-10-10 00:00:00,25062502547267,971039,NOT WORKING,AJAY KUMAR ,2024-08-01 00:00:00,2025-11-11 00:00:00,"1 years, 3 months",NA,NA,Fail,Not Working,R1/IC1 FAULTY,R1/IC1,OK,,VS,NileshK,AmitG
1004,RC2527000784,,BHOPAL ,DISHA ENTERPRISES,MAIN PCB IRX 220F INFRARED COOKTOP,E201022413191,15/12/2024,2569126,971039,NA,NA,2024-09-01 00:00:00,2025-12-11 00:00:00,"1 years, 3 months",NA,NA,Fail,Not Working,EC1/EC2 FAULTY,EC1/EC2,OK,,SW,NileshK,AmitG
1044,RC2527000784,,RAIPUR,DK ELECTRIC,MAIN PCB IRX 220F INFRARED COOKTOP,N304082469613,2025-08-06 00:00:00,RAIR27072502877595,971039,Dead,NA ,2024-08-01 00:00:00,2025-11-11 00:00:00,"1 years, 3 months",NA,NA,Fail,Not Working,EC1 FAULTY,EC1,OK,,VS,NileshK,AmitG
1124,RC2527000784,,INDORE,MAA PITAMBRA ENTERPRISE,MAIN PCB IRX 220F INFRARED COOKTOP,N304012552690,2025-09-03 00:00:00,2440897,971039,Dead,RAVI ,2025-03-01 00:00:00,2026-06-01 00:00:00,"1 years, 3 months",NA,NA,Fail,Not Working,EC1/EC1/EC4/IC1/R1 FAULTY,EC1/EC1/EC4/IC1/R1,OK,,SW,NileshK,AmitG
1147,RC2527000784,,INDORE,MAA PITAMBRA ENTERPRISE,MAIN PCB IRX 220F INFRARED COOKTOP,N30403243869,21/08/2024,2428857,971039,Dead,VISHNU,2025-03-01 00:00:00,2026-06-01 00:00:00,"1 years, 3 months",NA,NA,Fail,Not Working,EC1/R9/VR1/VR2/EC1/F1/R1/IC1 FAULTY,EC1/R9/VR1/VR2/EC1/F1/R1/IC1,OK,,SW,NileshK,AmitG
1151,RC2527000784,,INDORE,MPE,MAIN PCB IRX 220F INFRARED COOKTOP,N30402258325,28/05/2025,2314166,971039,Dead,NA ,2025-03-01 00:00:00,2026-06-01 00:00:00,"1 years, 3 months",NA,NA,Fail,Not Working,R2/IC1/R1 FAULTY,R2/IC1/R1,OK,,SP,NileshK,AmitG
