Sr. No.,DC No.,DC Date,Branch,BCCD Name,Product Description,Product Sr. No.,Date of Purchase,Complaint No.,Part Code,Defect,Visiting Tech Name,Mfg Month/Year,Repair Date,"Defect Age (Years, Months, Days)",PCB Sr. No.,RF Observation,Testing,Failure,Analysis,Component Consumption,Status,Send Date,Engg. Name,Tag Entry By,Consumption Entry
252,RC2527000784,,SILI,SERVICE PLUS,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2011023006922,24/07/2024,SILI23062502523736-1,974290,Dead,JON,44936,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13CN1/S1/LED,OK,,SP,RevatiJ,AmitG
253,RC2527000784,,INDORE,MANVI ELECTRIC,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082376132,31/10/2024,2805250286194-1,974290,Dead,NA,45299,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
254,RC2527000784,,NAGAPUR,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E22092450496,25/01/2025,RAN14062502426422,974290,Dead,NA,45300,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
255,RC2527000784,,INDORE,NANDITA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102397,45298,250218261-1,974290,Dead,RAVI,45200,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED,OK,,SP,RevatiJ,AmitG
256,RC2527000784,,KOLKATA,BANI ENTEPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,KOL219052502154989-1,974290,Dead,NA,45505,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED,OK,,SP,RevatiJ,AmitG
257,RC2527000784,,KOLKATA,CARE CENTER,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122234187,17/01/2025,KOL204072502644986,974290,NOT WORKING,NA,44573,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,LED/S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,LED/S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
258,RC2527000784,,INDORE,SHIR BALAJI ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,H1001222075203,17/06/2023,502101065-1,974290,Dead,PRADEEP SHARMA,45139,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED,OK,,SP,RevatiJ,AmitG
259,RC2527000784,,NA,RELIABLE SE5RVICE,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201022346350,25/08/2024,KOL204072502647856,974290,Dead,NA,45302,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
260,RC2527000784,,RAIPUR,D.K.ELECTRICALS,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082209419,29/03/2025,RAIR0502659427-1,974290,Dead,ASHOK,44569,29-11-2025,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED/LED,OK,,SP,RevatiJ,AmitG
261,RC2527000784,,SATNA,GULSHAN EANTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102395199,NA,0220697-1,974290,Dead,NA,44936,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
262,RC2527000784,,KOLKATA,CARE CENTER,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,X999082370838,26/02/2025,KOL206072502667393,974290,NA,NA,45299,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
263,RC2527000784,,INDORE,M.P.E.,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201022414111,NA,02194841-1,974290,NA,DEEPAK,45536,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
264,RC2527000784,,RANCHI,SOLUTION,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2010724413017,17/11/2024,RANI17072502787999-1,974290,Dead,NA,45108,2025-12-01 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED,OK,,SP,RevatiJ,AmitG
265,RC2527000784,,INDORE,GULSHAN EANTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082446723,NA,02396088-1,974290,Dead,DEEPAK,45299,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
266,RC2527000784,,NAGAPUR,VINOD ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20102241527,NA,08072502684796-1,974290,Dead,NA,45293,2025-12-01 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED,OK,,SP,RevatiJ,AmitG
267,RC2527000784,,INDORE,SHIR BALAJI ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2010624033376,45577,502150502-1,974290,Dead,NA,44572,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13/LED,OK,,VS,RevatiJ,AmitG
268,RC2527000784,,KOLKATA,ROY ENTERPRISE,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,S416112441699,NA,KOL20406250330469,974290,Dead,NA,44573,29-11-2025,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
269,RC2527000784,,INDORE,MANVI ELECTRIC,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072349784,45417,24052502218037-1,974290,Dead,NA,45299,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
270,RC2527000784,,NAGAPUR,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062425713,27/10/2024,RAHR16072502771466,974290,Dead,NA,45297,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
271,RC2527000784,,NAGAPUR,SAI ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2010622003182,45940,2502085944-1,974290,NOT WORKING,NA,NA,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
272,RC2527000784,,INDORE,VAISHNAVI SERIVCE,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092390328,45778,BH0410062532216761,974290,NOT WORKING,ANIL,44935,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
273,RC2527000784,,JABALPUR,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,X999112230862,21/05/2025,JABK04072502651148-1,974290,Dead,MAHIPAL,NA,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S10/S11/S12/LED FAULTY,S1/S9/S10/S11/S12/LED,OK,,SP,RevatiJ,AmitG
274,RC2527000784,,INDORE,MAA PITAMBER,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062936167,45699,02365411-1,974290,Dead,VISHNU,44935,29-11-2025,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
275,RC2527000784,,BHOPAL,GSS SERVICE POINT,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082447648,23/11/2024,2682460-1,974290,NA,NA,44933,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S3/LED FAULTY,S3/LED,OK,,SP,RevatiJ,AmitG
276,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2011224400555,45751,BHOL30062502602434-1,974290,Dead,MOTS INDUCATION,45300,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,SP,RevatiJ,AmitG
277,RC2527000784,,NAGAPUR,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092390635,45544,2501883291-1,974290,Dead,NA,45293,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
278,RC2527000784,,INDORE ,SHREE SAI CENTER,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201022412256,NA,2502206494,974290,Dead,NA,45298,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
279,RC2527000784,,INDORE,SHIR BALAJI ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2010624033758,29/11/2024,502252204-1,974290,Dead,PRADEEP SHARMA,45597,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
280,RC2527000784,,JABALPUR,ADARSH ELECTRIC,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201122434588,21/04/2025,JABR23052502204296,974290,Dead,NA,45627,2025-08-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,VS,RevatiJ,AmitG
281,RC2527000784,,BHOPAL,N R S SERVICES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20110235918,24/07/2024,2387848,974290,NOT WORKING,NA,44928,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,VS,RevatiJ,AmitG
282,RC2527000784,,PARGANAS,TARA MAA ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,KA1226052502235388-1,974290,Dead,NA,44936,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,VS,RevatiJ,AmitG
283,RC2527000784,,NA,SHIR BALAJI ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2010823071147,45484,502101380-1,974290,Dead,SONU YADAV,45297,29-11-2025,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
284,RC2527000784,,INDORE,MANVI ELECTRIC,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062429091,45510,17052502147164-1,974290,Dead,NA,45299,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,VS,RevatiJ,AmitG
285,RC2527000784,,KOLKATA,GSS SERVICE POINT,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,X999122239788,24/08/2024,KOL230062502601386-1,974290,NA,RAJESH,44936,29-11-2025,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
286,RC2527000784,,INDORE,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20112239151,25/12/2024,2006879-1,974290,Dead,NA,44933,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,VS,RevatiJ,AmitG
287,RC2527000784,,NA,SHIV SHAKTI ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201032420132,45665,2502338643-1,974290,NA,NA,45293,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,VS,RevatiJ,AmitG
288,RC2527000784,,NA,RELIABLE SE5RVICE,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201102301848,45536,KOL207072502675003,974290,NOT WORKING,SR JAHAM,44936,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,VS,RevatiJ,AmitG
289,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,NA,29-11-2025,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,VS,RevatiJ,AmitG
290,RC2527000784,,NA,SHIVAM ELECTRICALS,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201082369506,NA,2162776-1,974290,Dead,PAPPU,44934,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
291,RC2527000784,,INDORE,BADONIYA SALES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20109239088,NA,2501913847-1,974290,Dead,NA,45303,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
292,RC2527000784,,NA,GSS SERVICE POINT,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20110233022,45606,KOL219062502479798-1,974290,NA,NA,44936,29-11-2025,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
293,RC2527000784,,NA,SHIV SHAKTI ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E20100243240,18/02/2024,2502253082-1,974290,NA,NA,45297,2025-11-29 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
294,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45139,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
295,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,NA,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
296,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45597,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,VS,RevatiJ,AmitG
297,RC2527000784,,NAGAPUR,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45323,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
298,RC2527000784,,PATNA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201022415500,24/07/2024,25062502544384-1,974290,NA,ROHIT,44934,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
299,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45536,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,VS,RevatiJ,AmitG
300,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45444,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
301,RC2527000784,,KOLKATA,APPLI CARE,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201022414051,25/10/2024,2983700,974290,NOT WORKING,NA,44935,2025-02-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,VS,RevatiJ,AmitG
302,RC2527000784,,INDORE,SHIR BALAJI ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2010524024763,45391,503036316-2,974290,Dead,PRADEEP SHARMA,45717,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
303,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201062435548,15/12/2024,2502981768-1,974290,NA,NA,NA,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
304,RC2527000784,,PATNA,VINOD ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092385520,18/10/2024,PATA11062502394415-1,974290,NOT WORKING,NITESH KUMAR,45170,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,VS,RevatiJ,AmitG
305,RC2527000784,,PATNA,VINOD ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201032420464,45505,PATA13072502746196-1,974290,NOT WORKING,NA,45300,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
306,RC2527000784,,NA`,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45352,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,SP,RevatiJ,AmitG
307,RC2527000784,,PATNA,PARTH ELECTRICAL,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201022343358,25/11/2024,2781801-1,974290,Dead,TAYAB ,45300,2025-02-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,VS,RevatiJ,AmitG
308,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45658,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED FAULTY,S1/S9/S8/S11/S12/LED/LED/LED/LED/LED/LED/LED/LED,OK,,VS,RevatiJ,AmitG
309,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,44935,2025-02-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S5/S10/LED/LED FAULTY,S1/S2/S5/S10/LED/LED,OK,,VS,RevatiJ,AmitG
310,RC2527000784,,PATNA,JHILIK ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201092390234,20/08/2024,2819943-1,974290,Dead,NA,NA,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,U2 FAULTY,U2,OK,,VS,RevatiJ,AmitG
311,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45444,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S9/S12/CN1 FAULTY,S9/S12/CN1,OK,,SP,RevatiJ,AmitG
312,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45139,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
313,RC2527000784,,NA,RELIABLE SE5RVICE,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201072437164,45698,KOL217072502791194,974290,NOT WORKING,NA,45298,2025-02-12 00:00:00,,NA,NA,Fail,Not Working,S12 FAULTY,S12,OK,,VS,RevatiJ,AmitG
314,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,NA,NA,NA,974290,NA,NA,45108,2025-12-01 00:00:00,,NA,NA,Fail,Not Working,S1/S4/S6/S9/LED FAULTY,S1/S4/S6/S9/LED,OK,,VS,RevatiJ,AmitG
315,RC2527000784,,NA,NA,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E201022415928,27/07/2025,2873275-1,974290,Dead,MANOJ KUMAR,44571,2025-01-12 00:00:00,,NA,NA,Fail,Not Working,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13 FAULTY,S1/S2/S3/S4/S5/S6/S7/S8/S9/S10/S11/S12/S13,OK,,VS,RevatiJ,AmitG
316,RC2527000784,,INDORE,SHIR BALAJI ENTERPRISES,DISPLAY PCB ASSLY ICX 190 TS INDUCTION,E2010324021243,20/08/2024,503000301-1,974290,Dead,PRADEEP,45597,2025-12-01 00:00:00,,NA,NA,Fail,Not Working,LED FAULTY,LED,OK,,SP,RevatiJ,AmitG
